Unnamed: 0,text,diggCount,replyCommentTotal,createTimeISO,videoWebUrl,place,text_tokens,bigrams,sentiment,sentiment_score
17351,kedai ni jln ka jln mudah nmpk,1,1.0,03/01/2024 12:07:06,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['kedai', 'ni', 'jln', 'ka', 'jln', 'mudah', 'nmpk']","[('kedai', 'ni'), ('ni', 'jln'), ('jln', 'ka'), ('ka', 'jln'), ('jln', 'mudah'), ('mudah', 'nmpk')]",neutral,0.4793180525302887
17352,fareez wmcm3831,1,0.0,03/02/2024 13:11:08,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['fareez', 'wmcm3831']","[('fareez', 'wmcm3831')]",positive,0.5864483118057251
17353,pergi try,1,0.0,03/02/2024 13:05:56,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['pergi', 'try']","[('pergi', 'try')]",neutral,0.798646867275238
17354,posa buka dak,1,1.0,03/30/2024 12:33:56,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['posa', 'buka', 'dak']","[('posa', 'buka'), ('buka', 'dak')]",positive,0.5533753037452698
17355,kt mna ni,1,0.0,03/01/2024 08:07:23,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['kt', 'mna', 'ni']","[('kt', 'mna'), ('mna', 'ni')]",neutral,0.6232119202613831
17356,legend ni la ni anak masak alfatihah megat ayu,1,1.0,03/01/2024 01:42:13,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['legend', 'ni', 'la', 'ni', 'anak', 'masak', 'alfatihah', 'megat', 'ayu']","[('legend', 'ni'), ('ni', 'la'), ('la', 'ni'), ('ni', 'anak'), ('anak', 'masak'), ('masak', 'alfatihah'), ('alfatihah', 'megat'), ('megat', 'ayu')]",positive,0.5632827281951904
17357,,1,0.0,02/29/2024 23:36:46,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,['nan'],[],neutral,0.8647692203521729
17358,pergi makan duk baha atan la makan,1,1.0,02/29/2024 23:03:15,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['pergi', 'makan', 'duk', 'baha', 'atan', 'la', 'makan']","[('pergi', 'makan'), ('makan', 'duk'), ('duk', 'baha'), ('baha', 'atan'), ('atan', 'la'), ('la', 'makan')]",neutral,0.601073145866394
17359,,1,3.0,02/29/2024 22:33:52,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,['nan'],[],neutral,0.8647692203521729
17360,ahmad fadzil z tuu,1,3.0,04/30/2024 10:26:46,https://www.tiktok.com/@sechenta0/video/7360213434409012498,Sechenta,"['ahmad', 'fadzil', 'z', 'tuu']","[('ahmad', 'fadzil'), ('fadzil', 'z'), ('z', 'tuu')]",negative,0.6129751205444336
17361,helok oii,1,5.0,05/01/2024 22:38:39,https://www.tiktok.com/@sechenta0/video/7360213434409012498,Sechenta,"['helok', 'oii']","[('helok', 'oii')]",neutral,0.9747684001922607
17362,ais biee,1,0.0,04/30/2024 23:06:00,https://www.tiktok.com/@sechenta0/video/7360213434409012498,Sechenta,"['ais', 'biee']","[('ais', 'biee')]",neutral,0.9364228844642639
17363,h a īnā Kodiang lak,1,2.0,05/01/2024 00:16:58,https://www.tiktok.com/@sechenta0/video/7360213434409012498,Sechenta,"['h', 'a', 'īnā', 'Kodiang', 'lak']","[('h', 'a'), ('a', 'īnā'), ('īnā', 'kodiang'), ('kodiang', 'lak')]",positive,0.4789242148399353
17364,kedai nii kan,1,1.0,05/01/2024 18:57:08,https://www.tiktok.com/@sechenta0/video/7360213434409012498,Sechenta,"['kedai', 'nii', 'kan']","[('kedai', 'nii'), ('nii', 'kan')]",neutral,0.8902601003646851
17365,ramli try,0,1.0,11/16/2025 17:16:14,https://www.tiktok.com/@azrie_kama/video/7572400147859066132,D Antara Nasi & Ayam Medan Selera Kodiang,"['ramli', 'try']","[('ramli', 'try')]",neutral,0.8348998427391052
17366,rosmi,0,0.0,11/15/2025 14:10:28,https://www.tiktok.com/@azrie_kama/video/7572400147859066132,D Antara Nasi & Ayam Medan Selera Kodiang,['rosmi'],[],neutral,0.8647692203521729
17367,,0,0.0,11/16/2025 11:10:08,https://www.tiktok.com/@azrie_kama/video/7572400147859066132,D Antara Nasi & Ayam Medan Selera Kodiang,['nan'],[],neutral,0.8647692203521729
17368,,0,0.0,11/14/2025 20:50:25,https://www.tiktok.com/@azrie_kama/video/7572400147859066132,D Antara Nasi & Ayam Medan Selera Kodiang,['nan'],[],neutral,0.8647692203521729
17369,ip4n try dahkaa,0,0.0,11/14/2025 21:07:16,https://www.tiktok.com/@azrie_kama/video/7572400147859066132,D Antara Nasi & Ayam Medan Selera Kodiang,"['ip4n', 'try', 'dahkaa']","[('ip4n', 'try'), ('try', 'dahkaa')]",neutral,0.4888857305049896
17370,esok pergi,0,0.0,11/15/2025 19:18:27,https://www.tiktok.com/@azrie_kama/video/7572400147859066132,D Antara Nasi & Ayam Medan Selera Kodiang,"['esok', 'pergi']","[('esok', 'pergi')]",neutral,0.7273637652397156
17371,sedap pergi makan nnti repeat puas hati,0,0.0,11/14/2025 16:37:58,https://www.tiktok.com/@azrie_kama/video/7572400147859066132,D Antara Nasi & Ayam Medan Selera Kodiang,"['sedap', 'pergi', 'makan', 'nnti', 'repeat', 'puas', 'hati']","[('sedap', 'pergi'), ('pergi', 'makan'), ('makan', 'nnti'), ('nnti', 'repeat'), ('repeat', 'puas'), ('puas', 'hati')]",negative,0.6420665979385376
17372,murahnya m,1,0.0,11/16/2025 20:57:27,https://www.tiktok.com/@azrie_kama/video/7572400147859066132,D Antara Nasi & Ayam Medan Selera Kodiang,"['murahnya', 'm']","[('murahnya', 'm')]",neutral,0.6623684167861938
17373,mggu blk kg pergi harap-harap lagend,1,1.0,02/29/2024 12:37:01,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['mggu', 'blk', 'kg', 'pergi', 'harap-harap', 'lagend']","[('mggu', 'blk'), ('blk', 'kg'), ('kg', 'pergi'), ('pergi', 'harap-harap'), ('harap-harap', 'lagend')]",negative,0.4692271649837494
17374,wow lg ka dh de nasi goreng ni dh makan rindu 90an kedai putat dh makan beli bungkus lg bw blk,4,5.0,02/29/2024 10:50:42,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['wow', 'lg', 'ka', 'dh', 'de', 'nasi', 'goreng', 'ni', 'dh', 'makan', 'rindu', '90an', 'kedai', 'putat', 'dh', 'makan', 'beli', 'bungkus', 'lg', 'bw', 'blk']","[('wow', 'lg'), ('lg', 'ka'), ('ka', 'dh'), ('dh', 'de'), ('de', 'nasi'), ('nasi', 'goreng'), ('goreng', 'ni'), ('ni', 'dh'), ('dh', 'makan'), ('makan', 'rindu'), ('rindu', '90an'), ('90an', 'kedai'), ('kedai', 'putat'), ('putat', 'dh'), ('dh', 'makan'), ('makan', 'beli'), ('beli', 'bungkus'), ('bungkus', 'lg'), ('lg', 'bw'), ('bw', 'blk')]",neutral,0.7470223307609558
17375,mmber skolah done claim,1,1.0,02/29/2024 06:53:10,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['mmber', 'skolah', 'done', 'claim']","[('mmber', 'skolah'), ('skolah', 'done'), ('done', 'claim')]",neutral,0.3872409462928772
17376,sedap lagenda padang sera ytjt,1,1.0,02/29/2024 10:27:35,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['sedap', 'lagenda', 'padang', 'sera', 'ytjt']","[('sedap', 'lagenda'), ('lagenda', 'padang'), ('padang', 'sera'), ('sera', 'ytjt')]",negative,0.9298770427703857
17377,tu kampung sekolah menengah makan portion besaq bantai sambal belacan kick,4,4.0,02/29/2024 02:34:30,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['tu', 'kampung', 'sekolah', 'menengah', 'makan', 'portion', 'besaq', 'bantai', 'sambal', 'belacan', 'kick']","[('tu', 'kampung'), ('kampung', 'sekolah'), ('sekolah', 'menengah'), ('menengah', 'makan'), ('makan', 'portion'), ('portion', 'besaq'), ('besaq', 'bantai'), ('bantai', 'sambal'), ('sambal', 'belacan'), ('belacan', 'kick')]",positive,0.4050045311450958
17378,nasi goreng sedap padu beli,1,1.0,02/29/2024 20:43:28,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['nasi', 'goreng', 'sedap', 'padu', 'beli']","[('nasi', 'goreng'), ('goreng', 'sedap'), ('sedap', 'padu'), ('padu', 'beli')]",positive,0.8740721344947815
17379,puasa buka ka,1,2.0,04/02/2024 13:04:21,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['puasa', 'buka', 'ka']","[('puasa', 'buka'), ('buka', 'ka')]",positive,0.5656289458274841
17380,nama kedai,1,3.0,02/29/2024 14:45:07,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['nama', 'kedai']","[('nama', 'kedai')]",neutral,0.9321625232696533
17381,brpa satu nasi grg ayam,1,1.0,02/29/2024 14:34:45,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['brpa', 'satu', 'nasi', 'grg', 'ayam']","[('brpa', 'satu'), ('satu', 'nasi'), ('nasi', 'grg'), ('grg', 'ayam')]",positive,0.5603978037834167
17382,weyh seberang jln qhumah ja ni nasi dpa karan aa,2,0.0,02/29/2024 08:17:49,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['weyh', 'seberang', 'jln', 'qhumah', 'ja', 'ni', 'nasi', 'dpa', 'karan', 'aa']","[('weyh', 'seberang'), ('seberang', 'jln'), ('jln', 'qhumah'), ('qhumah', 'ja'), ('ja', 'ni'), ('ni', 'nasi'), ('nasi', 'dpa'), ('dpa', 'karan'), ('karan', 'aa')]",neutral,0.5762141346931458
17383,sblm ni dok dgq nama ja tp tak tahu kedai tang dok pergi cari jumpa maqin br nmpk dok jln tu ja nasib banner br perasan,1,2.0,02/29/2024 07:46:04,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['sblm', 'ni', 'dok', 'dgq', 'nama', 'ja', 'tp', 'tak', 'tahu', 'kedai', 'tang', 'dok', 'pergi', 'cari', 'jumpa', 'maqin', 'br', 'nmpk', 'dok', 'jln', 'tu', 'ja', 'nasib', 'banner', 'br', 'perasan']","[('sblm', 'ni'), ('ni', 'dok'), ('dok', 'dgq'), ('dgq', 'nama'), ('nama', 'ja'), ('ja', 'tp'), ('tp', 'tak'), ('tak', 'tahu'), ('tahu', 'kedai'), ('kedai', 'tang'), ('tang', 'dok'), ('dok', 'pergi'), ('pergi', 'cari'), ('cari', 'jumpa'), ('jumpa', 'maqin'), ('maqin', 'br'), ('br', 'nmpk'), ('nmpk', 'dok'), ('dok', 'jln'), ('jln', 'tu'), ('tu', 'ja'), ('ja', 'nasib'), ('nasib', 'banner'), ('banner', 'br'), ('br', 'perasan')]",neutral,0.9668327569961548
17384,buka hr pukoi brp,1,1.0,02/28/2024 23:10:00,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['buka', 'hr', 'pukoi', 'brp']","[('buka', 'hr'), ('hr', 'pukoi'), ('pukoi', 'brp')]",neutral,0.6018317937850952
17385,mai tgk muka megat,2,7.0,02/29/2024 11:26:02,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['mai', 'tgk', 'muka', 'megat']","[('mai', 'tgk'), ('tgk', 'muka'), ('muka', 'megat')]",neutral,0.5637003183364868
17386,kedai tang bg landmark sat,1,1.0,02/29/2024 09:43:18,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['kedai', 'tang', 'bg', 'landmark', 'sat']","[('kedai', 'tang'), ('tang', 'bg'), ('bg', 'landmark'), ('landmark', 'sat')]",neutral,0.48476746678352356
17387,hadir,1,1.0,02/29/2024 01:44:53,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,['hadir'],[],neutral,0.8647692203521729
17388,nasi goreng ayam megat ni famous Kodiang suami kampung zaman arwah goreng power taniah tauke kedai ila selangor,4,3.0,02/28/2024 23:33:26,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['nasi', 'goreng', 'ayam', 'megat', 'ni', 'famous', 'Kodiang', 'suami', 'kampung', 'zaman', 'arwah', 'goreng', 'power', 'taniah', 'tauke', 'kedai', 'ila', 'selangor']","[('nasi', 'goreng'), ('goreng', 'ayam'), ('ayam', 'megat'), ('megat', 'ni'), ('ni', 'famous'), ('famous', 'kodiang'), ('kodiang', 'suami'), ('suami', 'kampung'), ('kampung', 'zaman'), ('zaman', 'arwah'), ('arwah', 'goreng'), ('goreng', 'power'), ('power', 'taniah'), ('taniah', 'tauke'), ('tauke', 'kedai'), ('kedai', 'ila'), ('ila', 'selangor')]",neutral,0.5603501200675964
17389,sedap,1,0.0,05/10/2024 12:03:33,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,['sedap'],[],neutral,0.8647692203521729
17390,makan teringat-ingat laa sedap wey,1,1.0,02/29/2024 09:00:03,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['makan', 'teringat-ingat', 'laa', 'sedap', 'wey']","[('makan', 'teringat-ingat'), ('teringat-ingat', 'laa'), ('laa', 'sedap'), ('sedap', 'wey')]",positive,0.9486482739448547
17391,cabai tumbuk power,1,2.0,02/29/2024 07:02:36,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['cabai', 'tumbuk', 'power']","[('cabai', 'tumbuk'), ('tumbuk', 'power')]",positive,0.8778682947158813
17392,,1,0.0,02/29/2024 07:34:49,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,['nan'],[],neutral,0.8647692203521729
17393,jarang la ni tgk nasi goreng ayam bungkuih bnyak buh polistrin,1,0.0,02/29/2024 21:43:03,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['jarang', 'la', 'ni', 'tgk', 'nasi', 'goreng', 'ayam', 'bungkuih', 'bnyak', 'buh', 'polistrin']","[('jarang', 'la'), ('la', 'ni'), ('ni', 'tgk'), ('tgk', 'nasi'), ('nasi', 'goreng'), ('goreng', 'ayam'), ('ayam', 'bungkuih'), ('bungkuih', 'bnyak'), ('bnyak', 'buh'), ('buh', 'polistrin')]",neutral,0.782389760017395
17394,tukaq masak cengei kurng senyum sikit tokey kot noh,1,0.0,04/03/2024 02:53:12,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['tukaq', 'masak', 'cengei', 'kurng', 'senyum', 'sikit', 'tokey', 'kot', 'noh']","[('tukaq', 'masak'), ('masak', 'cengei'), ('cengei', 'kurng'), ('kurng', 'senyum'), ('senyum', 'sikit'), ('sikit', 'tokey'), ('tokey', 'kot'), ('kot', 'noh')]",negative,0.5790616273880005
17395,tiga kedai dh tukar tpi nasi goreng tu sma,2,1.0,02/29/2024 05:28:48,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['tiga', 'kedai', 'dh', 'tukar', 'tpi', 'nasi', 'goreng', 'tu', 'sma']","[('tiga', 'kedai'), ('kedai', 'dh'), ('dh', 'tukar'), ('tukar', 'tpi'), ('tpi', 'nasi'), ('nasi', 'goreng'), ('goreng', 'tu'), ('tu', 'sma')]",neutral,0.9851696491241455
17396,cabai pelanting,1,1.0,02/29/2024 04:40:07,https://www.tiktok.com/@deechannel85/video/7340645971786747137,Nasi Goreng Megat,"['cabai', 'pelanting']","[('cabai', 'pelanting')]",negative,0.8969643115997314
17397,,0,0.0,07/11/2025 20:58:27,https://www.tiktok.com/@wakjokopaksundra/video/7374246098598202641,"Kopi-Gua, Kodiang",['nan'],[],neutral,0.8647692203521729
17398,masya sedapnya kna masuk jln,4,1.0,09/21/2024 19:27:43,https://www.tiktok.com/@anakolah/video/7416909029672324368,Restoran D Laman,"['masya', 'sedapnya', 'kna', 'masuk', 'jln']","[('masya', 'sedapnya'), ('sedapnya', 'kna'), ('kna', 'masuk'), ('masuk', 'jln')]",positive,0.8993722200393677
17399,padu ais satgi smpai,1,0.0,09/24/2024 17:35:30,https://www.tiktok.com/@anakolah/video/7416909029672324368,Restoran D Laman,"['padu', 'ais', 'satgi', 'smpai']","[('padu', 'ais'), ('ais', 'satgi'), ('satgi', 'smpai')]",positive,0.536594569683075
17400,pergi try kemarin terbaik sedap,1,0.0,09/23/2024 19:04:36,https://www.tiktok.com/@anakolah/video/7416909029672324368,Restoran D Laman,"['pergi', 'try', 'kemarin', 'terbaik', 'sedap']","[('pergi', 'try'), ('try', 'kemarin'), ('kemarin', 'terbaik'), ('terbaik', 'sedap')]",positive,0.6636843681335449
17401,cuti,0,1.0,10/04/2024 11:11:39,https://www.tiktok.com/@anakolah/video/7416909029672324368,Restoran D Laman,['cuti'],[],neutral,0.8647692203521729
17402,menu ais bingsu tu,1,1.0,09/23/2024 21:52:30,https://www.tiktok.com/@anakolah/video/7416909029672324368,Restoran D Laman,"['menu', 'ais', 'bingsu', 'tu']","[('menu', 'ais'), ('ais', 'bingsu'), ('bingsu', 'tu')]",neutral,0.9048782587051392
17403,dak bukit hantu pida-pida,0,2.0,09/23/2024 22:21:01,https://www.tiktok.com/@anakolah/video/7416909029672324368,Restoran D Laman,"['dak', 'bukit', 'hantu', 'pida-pida']","[('dak', 'bukit'), ('bukit', 'hantu'), ('hantu', 'pida-pida')]",positive,0.7033095359802246
17404,dkt homestay tu,1,1.0,09/23/2024 08:17:52,https://www.tiktok.com/@anakolah/video/7416909029672324368,Restoran D Laman,"['dkt', 'homestay', 'tu']","[('dkt', 'homestay'), ('homestay', 'tu')]",neutral,0.5769563317298889
17405,nie kg nie bukit Kodiang,1,0.0,09/25/2024 16:40:54,https://www.tiktok.com/@anakolah/video/7416909029672324368,Restoran D Laman,"['nie', 'kg', 'nie', 'bukit', 'Kodiang']","[('nie', 'kg'), ('kg', 'nie'), ('nie', 'bukit'), ('bukit', 'kodiang')]",neutral,0.4125979244709015
17406,padu bos moga murah rezeki,2,1.0,09/21/2024 11:00:34,https://www.tiktok.com/@anakolah/video/7416909029672324368,Restoran D Laman,"['padu', 'bos', 'moga', 'murah', 'rezeki']","[('padu', 'bos'), ('bos', 'moga'), ('moga', 'murah'), ('murah', 'rezeki')]",neutral,0.497257798910141
17407,dh dkt dh nie nnti pergi la ttup ari,1,0.0,09/27/2024 10:42:27,https://www.tiktok.com/@anakolah/video/7416909029672324368,Restoran D Laman,"['dh', 'dkt', 'dh', 'nie', 'nnti', 'pergi', 'la', 'ttup', 'ari']","[('dh', 'dkt'), ('dkt', 'dh'), ('dh', 'nie'), ('nie', 'nnti'), ('nnti', 'pergi'), ('pergi', 'la'), ('la', 'ttup'), ('ttup', 'ari')]",neutral,0.8370359539985657
17408,tutup,1,0.0,09/23/2024 18:41:31,https://www.tiktok.com/@anakolah/video/7416909029672324368,Restoran D Laman,['tutup'],[],neutral,0.8647692203521729
17409,juai menu,3,0.0,10/01/2024 15:40:23,https://www.tiktok.com/@anakolah/video/7416909029672324368,Restoran D Laman,"['juai', 'menu']","[('juai', 'menu')]",negative,0.5597832202911377
17410,ermm sedapnya,1,1.0,09/21/2024 14:48:07,https://www.tiktok.com/@anakolah/video/7416909029672324368,Restoran D Laman,"['ermm', 'sedapnya']","[('ermm', 'sedapnya')]",positive,0.9535814523696899
17411,akak pergi kedah kanak kanak duduk,0,0.0,10/06/2024 07:27:11,https://www.tiktok.com/@anakolah/video/7416909029672324368,Restoran D Laman,"['akak', 'pergi', 'kedah', 'kanak', 'kanak', 'duduk']","[('akak', 'pergi'), ('pergi', 'kedah'), ('kedah', 'kanak'), ('kanak', 'kanak'), ('kanak', 'duduk')]",positive,0.9216744303703308
17412,,0,0.0,11/24/2022 02:57:48,https://www.tiktok.com/@_alhisham/video/7169181721945017627,Nasi Kandaq Daniel,['nan'],[],neutral,0.8647692203521729
17413,kg tu,1,1.0,11/24/2022 06:50:24,https://www.tiktok.com/@_alhisham/video/7169181721945017627,Nasi Kandaq Daniel,"['kg', 'tu']","[('kg', 'tu')]",negative,0.7419172525405884
17414,haritu abg kt tasek pinggiran bertamkan,0,0.0,06/03/2023 17:32:33,https://www.tiktok.com/@abangtapau/video/7240012599587376385,"Abang J, Nasi Kukuih","['haritu', 'abg', 'kt', 'tasek', 'pinggiran', 'bertamkan']","[('haritu', 'abg'), ('abg', 'kt'), ('kt', 'tasek'), ('tasek', 'pinggiran'), ('pinggiran', 'bertamkan')]",neutral,0.5060843229293823
17415,sweet nampak tapau,0,0.0,06/14/2023 00:04:11,https://www.tiktok.com/@abangtapau/video/7240012599587376385,"Abang J, Nasi Kukuih","['sweet', 'nampak', 'tapau']","[('sweet', 'nampak'), ('nampak', 'tapau')]",neutral,0.949650764465332
17416,tapau makan ikan patin tempoyak pantai kuala lumpur sedap,0,0.0,06/02/2023 21:26:00,https://www.tiktok.com/@abangtapau/video/7240012599587376385,"Abang J, Nasi Kukuih","['tapau', 'makan', 'ikan', 'patin', 'tempoyak', 'pantai', 'kuala', 'lumpur', 'sedap']","[('tapau', 'makan'), ('makan', 'ikan'), ('ikan', 'patin'), ('patin', 'tempoyak'), ('tempoyak', 'pantai'), ('pantai', 'kuala'), ('kuala', 'lumpur'), ('lumpur', 'sedap')]",positive,0.5261801481246948
17417,namun,0,0.0,06/03/2023 20:43:47,https://www.tiktok.com/@abangtapau/video/7240012599587376385,"Abang J, Nasi Kukuih",['namun'],[],neutral,0.8647692203521729
17418,,0,0.0,06/03/2023 14:44:20,https://www.tiktok.com/@abangtapau/video/7240012599587376385,"Abang J, Nasi Kukuih",['nan'],[],neutral,0.8647692203521729
17419,suka ni cra trsendri dn lwak,0,0.0,06/02/2023 18:44:45,https://www.tiktok.com/@abangtapau/video/7240012599587376385,"Abang J, Nasi Kukuih","['suka', 'ni', 'cra', 'trsendri', 'dn', 'lwak']","[('suka', 'ni'), ('ni', 'cra'), ('cra', 'trsendri'), ('trsendri', 'dn'), ('dn', 'lwak')]",neutral,0.9506662487983704
17420,,0,0.0,06/02/2023 20:37:32,https://www.tiktok.com/@abangtapau/video/7240012599587376385,"Abang J, Nasi Kukuih",['nan'],[],neutral,0.8647692203521729
17421,janda,0,0.0,06/17/2023 23:07:48,https://www.tiktok.com/@abangtapau/video/7240012599587376385,"Abang J, Nasi Kukuih",['janda'],[],neutral,0.8647692203521729
17422,beroperasi empat 30 pm sebelas 00pm sabtu khamis jumaat cuti terima kasih,0,0.0,06/04/2023 17:27:18,https://www.tiktok.com/@abangtapau/video/7240012599587376385,"Abang J, Nasi Kukuih","['beroperasi', 'empat', '30 pm', 'sebelas', '00pm', 'sabtu', 'khamis', 'jumaat', 'cuti', 'terima', 'kasih']","[('beroperasi', 'empat'), ('empat', '30'), ('30', 'pm'), ('pm', 'sebelas'), ('sebelas', '00pm'), ('00pm', 'sabtu'), ('sabtu', 'khamis'), ('khamis', 'jumaat'), ('jumaat', 'cuti'), ('cuti', 'terima'), ('terima', 'kasih')]",neutral,0.5118897557258606
17423,kedai kawan tu,1,0.0,06/02/2023 22:58:20,https://www.tiktok.com/@abangtapau/video/7240012599587376385,"Abang J, Nasi Kukuih","['kedai', 'kawan', 'tu']","[('kedai', 'kawan'), ('kawan', 'tu')]",neutral,0.5127905011177063
17424,kedai ni pergi jalan kaki ja rumah,2,0.0,11/24/2022 02:50:30,https://www.tiktok.com/@_alhisham/video/7169181721945017627,Nasi Kandaq Daniel,"['kedai', 'ni', 'pergi', 'jalan', 'kaki', 'ja', 'rumah']","[('kedai', 'ni'), ('ni', 'pergi'), ('pergi', 'jalan'), ('jalan', 'kaki'), ('kaki', 'ja'), ('ja', 'rumah')]",neutral,0.6953161358833313
17425,,0,0.0,11/15/2025 11:37:45,https://www.tiktok.com/@_alhisham/video/7169181721945017627,Nasi Kandaq Daniel,['nan'],[],neutral,0.8647692203521729
